Text,Label
"And by the way, Hillary Clinton six months ago said the vets are being treated essentially just fine, there’s no real problem, it’s over-exaggerated.",1
"And by the way, women are considered a pre-existing condition by the insurance companies because they might have a baby.",1
The United States is the only major country on Earth not to guarantee health care to all people as a right.,1
Bernie helped write Obamacare.,1
Most of the people covered by Obamacare are on Medicaid.,1
"There are many people in America struggling with exactly what you are, in the wreckage of Obamacare, with skyrocketing premiums, with deductibles that are unaffordable, and with really limited care.",1
"Indeed, I don't know if the cameras can see this, but in 70 percent of the counties in America, on Obamacare exchanges, you have a choice of one or two health insurance plans, that's it, 70 percent of the counties in America.",1
29ers are the millions of people across this country that have been forced into part-time work that used to have full-time employment and are now working 29 hours a week because Obamacare kicks in at 30 hours a week.,1
We should not be spending twice as much per person on health care as do the people of any other nation.,1
"And if you believe health care is a right, why on Earth did you help write Obamacare that caused six million people to have their health insurance canceled, that had them lose their doctors, and have people like LaRonda, who can't get health insurance, can't afford premiums...",1
"And so it may be working well with you, but I'll tell you nationally, the health outcomes under Medicaid are really poor.",1
"Last point on this issues, if we repeal the Affordable Care Act, we are going to provide $346 billion in tax breaks to the top 2 percent.",1
"He voted for what we call, the Charleston Loophole.",1
"Now, I am pleased to hear that Senator Sanders has reversed his position on immunity and I look forward to him joining with those members of congress who have already introduced legislation.",1
We now have driven costs down to the lowest they've been in 50 years.,1
Now we've got to get individual costs down.,1
"Unfortunately, much of that budget continues to fight the old Cold War with the Soviet Union.",1
Very little of that budget — less than 10 percent — actually goes into fighting ISIS and international terrorism.,1
And our businesses have created jobs every single month since it became law.,1
I told you earlier all the talk of America's economic decline is political hot air.,1
"Well, so is all the rhetoric you hear about our enemies getting stronger and America getting weaker.",1
The United States of America is the most powerful nation on Earth.,1
We spend more on our military than the next eight nations combined.,1
