Text,Label
"If there were guns on the other side, just a few of them, number one, probably if they knew, they wouldn’t have attacked.",1
"And if they had protection, if they had guns on the other side, with the bullets flying the other direction, it would’ve been a whole different story.",1
"They just announced yesterday they’re moving their small car division, the whole thing, into Mexico.",1
And Hillary Clinton has already said she’s going to put the miners out of business.,1
"Consumer confidence, business confidence, and manufacturing confidence are the highest they have been in many decades.",1
"Since my election, we’ve created 2.4 million jobs, and that number is going up very, very substantially.",1
New unemployment claims are near the lowest we’ve seen in almost half a century.,1
"African American unemployment has reached the lowest rate ever recorded in the United States, and so has unemployment among Hispanic Americans.",1
"The tax cut bill is expected to raise the average American’s household income by more than $4,000.",1
This is especially true because we have undertaken the most extensive regulatory reduction ever conceived.,1
I am pleased to report that the coalition to defeat ISIS has retaken almost 100 percent of the territory once held by these killers in Iraq and Syria.,1
"When you look at all of the different charts and polls, and you see, as an example, African American unemployment at the historic low — it’s never had a period of time like this.",1
Same with Hispanic.,1
Women at a 17-year low.,1
"And then, in all fairness, I was saying to Klaus last night: Had the opposing party to me won — some of whom you backed, some of the people in the room — instead of being up almost 50 percent — the stock market is up since my election almost 50 percent — rather than that, I believe the stock market from that level, the initial level, would have been down close to 50 percent.",1
A lot of the wall is built.,1
It's been very effective.,1
"If you look at San Diego, illegal traffic dropped 92 percent once the wall was up.",1
"El Paso, illegal traffic dropped 72 percent, then ultimately 95 percent, once the wall was up.",1
"In Tucson, Arizona, illegal traffic dropped 92 percent.",1
"Yuma, it dropped illegal traffic 95 to 96 percent.",1
It dropped virtually 100 percent in the areas where the wall is.,1
"So, I mean, it's very effective.",1
"People are pouring into our country, including terrorists.",1
We caught 10 terrorists over the last very short period of time.,1
But we caught 10 terrorists.,1
The economy has — people are losing their jobs.,1
"Well, we have the lowest unemployment that we've had in 50 years.",1
"People with tremendous medical difficulty and medical problems are pouring in, and in many — in many cases, it's contagious.",1
"The last time, Chuck, you shut it down —",1
We have the votes on Graham-Cassidy.,1
"In recent years, Indiana has welcomed dozens of companies fleeing high taxes and high-tax states.",1
Thousands of new jobs and massive capital investment have followed — meaning a better quality of life for the people of Indiana.,1
Unemployment is at a 16-year low.,1
Unemployment for African Americans is near its lowest point since the turn of the millennium.,1
Wages are rising.,1
GDP growth last quarter reached 3 percent way ahead of schedule; nobody thought that was going to happen for a long time.,1
"Our framework includes our explicit commitment that tax reform will protect low-income and middle-income households, not the wealthy and well-connected.",1
